url,houseInfo,region,totalPrice,unitPrice
http://bj.lianjia.com/ershoufang/101101427076.html, | 3室2厅 | 144.47平米 | 南 北 | 精装,国美第一城3号院 ,1090,75449
http://bj.lianjia.com/ershoufang/101101420806.html, | 2室2厅 | 80.41平米 | 南 北 | 精装 | 无电梯,高家园二区 ,598,74369
http://bj.lianjia.com/ershoufang/101101423926.html, | 2室1厅 | 90.13平米 | 南 北 | 精装 | 无电梯,观景园 ,800,88761
http://bj.lianjia.com/ershoufang/101101430051.html, | 2室1厅 | 97.37平米 | 西 北 | 精装 | 有电梯,新华街八里 ,530,54432
http://bj.lianjia.com/ershoufang/101101442275.html, | 2室1厅 | 75.29平米 | 南 北 | 简装,七星园 ,460,61098
http://bj.lianjia.com/ershoufang/101101283598.html, | 3室2厅 | 161.83平米 | 南 | 精装,盛世嘉园 ,1220,75388
http://bj.lianjia.com/ershoufang/101101173039.html, | 2室1厅 | 68.1平米 | 东南 | 简装 | 有电梯,鼓楼外大街 ,560,82233
http://bj.lianjia.com/ershoufang/101101301617.html, | 2室1厅 | 87.58平米 | 东 北 | 精装,明日嘉园 ,660,75360
http://bj.lianjia.com/ershoufang/101101112659.html, | 1室1厅 | 55.61平米 | 西北 | 毛坯 | 有电梯,天洋城 ,189,33987
http://bj.lianjia.com/ershoufang/101101347162.html, | 1室1厅 | 79.4平米 | 北 | 精装,银领国际 ,605,76197
http://bj.lianjia.com/ershoufang/101101407703.html, | 2室1厅 | 89.9平米 | 西北 东北 | 精装 | 有电梯,福城上上城三季 ,260,28922
http://bj.lianjia.com/ershoufang/101101154631.html, | 1室1厅 | 53.94平米 | 东南 | 精装,左家庄北里 ,432,80089
http://bj.lianjia.com/ershoufang/101101411768.html, | 2室1厅 | 79.1平米 | 西南 | 简装 | 有电梯,苹果园小区二区 ,439,55500
http://bj.lianjia.com/ershoufang/101101415248.html, | 1室1厅 | 52.8平米 | 西南 | 精装 | 有电梯,华贸城 ,540,102273
http://bj.lianjia.com/ershoufang/101101199671.html, | 2室1厅 | 101.35平米 | 西 | 精装 | 有电梯,怡馨园 ,860,84855
http://bj.lianjia.com/ershoufang/101101392744.html, | 2室1厅 | 58.43平米 | 南 北 | 其他 | 无电梯,高井 ,298,51002
http://bj.lianjia.com/ershoufang/101101404834.html, | 2室1厅 | 56.77平米 | 东 西 | 精装,八角南里 ,338,59539
http://bj.lianjia.com/ershoufang/101100929165.html, | 2室1厅 | 78平米 | 东 西 北 | 精装 | 有电梯,福城上上城五期 ,230,29488
http://bj.lianjia.com/ershoufang/101101130732.html, | 3室1厅 | 123.6平米 | 南 北 | 精装 | 有电梯,福城上上城五期 ,348,28156
http://bj.lianjia.com/ershoufang/101101402737.html, | 3室1厅 | 148.28平米 | 南 北 | 精装 | 有电梯,北洼西里53号 ,1400,94416
http://bj.lianjia.com/ershoufang/101101110979.html, | 3室1厅 | 92.8平米 | 西北 | 简装 | 有电梯,东直门内北小街8号院 ,1198,129095
http://bj.lianjia.com/ershoufang/101101386168.html, | 2室2厅 | 97.11平米 | 南 北 | 简装 | 无电梯,名流花园 ,420,43250
http://bj.lianjia.com/ershoufang/101101189156.html, | 3室1厅 | 164.98平米 | 南 | 精装 | 有电梯,珠江罗马嘉园东区 ,1220,73949
http://bj.lianjia.com/ershoufang/101100954046.html, | 2室2厅 | 103.41平米 | 南 北 | 简装 | 无电梯,东花市北里中区 ,1200,116043
http://bj.lianjia.com/ershoufang/101100952175.html, | 3室1厅 | 78.94平米 | 南 北 | 精装 | 有电梯,望京路3号院 ,625,79175
http://bj.lianjia.com/ershoufang/101101395318.html, | 3室1厅 | 78.95平米 | 南 北 | 简装 | 无电梯,观音寺南里 ,355,44966
http://bj.lianjia.com/ershoufang/101101389578.html, | 2室1厅 | 89.97平米 | 南 北 | 简装,万润风景 ,725,80583
http://bj.lianjia.com/ershoufang/101101370506.html, | 2室1厅 | 76.85平米 | 东 | 精装 | 有电梯,富成大厦 ,807,105010
http://bj.lianjia.com/ershoufang/101101290364.html, | 3室2厅 | 164.27平米 | 东南 | 其他 | 有电梯,凯旋城 ,1650,100445
http://bj.lianjia.com/ershoufang/101101357006.html, | 1室1厅 | 58.91平米 | 南 西南 | 精装 | 无电梯,龙博苑三区 ,400,67901
http://bj.lianjia.com/ershoufang/101101391037.html, | 3室1厅 | 68.48平米 | 南 北 | 精装 | 有电梯,安慧里一区 ,630,91998
http://bj.lianjia.com/ershoufang/101101202128.html, | 2室1厅 | 80.5平米 | 东南 | 简装 | 有电梯,牡丹园北里 ,860,106833
http://bj.lianjia.com/ershoufang/101100897587.html, | 3室1厅 | 91.32平米 | 东 南 | 简装 | 有电梯,角门东里 ,530,58038
http://bj.lianjia.com/ershoufang/101101054393.html, | 3室1厅 | 126.52平米 | 南 北 | 精装,远洋山水 ,1200,94847
http://bj.lianjia.com/ershoufang/101101400763.html, | 2室1厅 | 70.49平米 | 南 | 精装 | 有电梯,安贞西里 ,618,87673
http://bj.lianjia.com/ershoufang/101100462843.html, | 2室2厅 | 106.12平米 | 南 北 | 精装 | 有电梯,久居雅园 ,550,51829
http://bj.lianjia.com/ershoufang/101101287850.html, | 1室1厅 | 47.95平米 | 西 | 简装,椿树园 ,710,148071
http://bj.lianjia.com/ershoufang/101101382594.html, | 2室1厅 | 54.3平米 | 南 北 | 精装,普惠南里 ,610,112339
http://bj.lianjia.com/ershoufang/101101387870.html, | 2室1厅 | 53.77平米 | 南 北 | 简装 | 无电梯,白菜湾四巷17号院 ,665,123675
http://bj.lianjia.com/ershoufang/101101150898.html, | 2室1厅 | 103.89平米 | 南 北 | 精装 | 有电梯,福城上上城五期 ,275,26471
http://bj.lianjia.com/ershoufang/101101314453.html, | 3室2厅 | 116.09平米 | 南 北 | 精装 | 有电梯,天洋城 ,370,31872
http://bj.lianjia.com/ershoufang/101100928576.html, | 3室1厅 | 128.75平米 | 南 北 | 简装 | 无电梯,骏城 ,540,41942
http://bj.lianjia.com/ershoufang/101101346758.html, | 3室1厅 | 76.12平米 | 西南 北 | 简装,芳园 ,480,63059
http://bj.lianjia.com/ershoufang/101101354137.html, | 2室1厅 | 92.75平米 | 东南 | 精装 | 有电梯,福城上上城三季 ,295,31806
http://bj.lianjia.com/ershoufang/101101153947.html, | 3室2厅 | 153.04平米 | 南 北 | 精装 | 有电梯,银谷美泉家园 ,1350,88213
http://bj.lianjia.com/ershoufang/101101232474.html, | 3室1厅 | 122.22平米 | 南 北 | 精装 | 有电梯,福城上上城五期 ,336,27492
http://bj.lianjia.com/ershoufang/101101353167.html, | 2室1厅 | 62.99平米 | 南 北 | 精装 | 无电梯,灵通观 ,530,84141
http://bj.lianjia.com/ershoufang/101100901720.html, | 2室1厅 | 98.44平米 | 南 北 | 简装 | 有电梯,福城上上城五期 ,280,28444
http://bj.lianjia.com/ershoufang/101101374636.html, | 2室1厅 | 77.2平米 | 东南 | 精装 | 有电梯,北苑家园紫绶园 ,490,63472
http://bj.lianjia.com/ershoufang/101101271764.html, | 2室1厅 | 71.49平米 | 南 | 精装 | 有电梯,民安小区东直门北中街 ,980,137083
http://bj.lianjia.com/ershoufang/101091605702.html, | 2室1厅 | 108.24平米 | 西南 | 精装,纳丹堡 ,357,32983
http://bj.lianjia.com/ershoufang/101101374636.html, | 2室1厅 | 77.2平米 | 东南 | 精装 | 有电梯,北苑家园紫绶园 ,490,63472
http://bj.lianjia.com/ershoufang/101100901720.html, | 2室1厅 | 98.44平米 | 南 北 | 简装 | 有电梯,福城上上城五期 ,280,28444
http://bj.lianjia.com/ershoufang/101101027945.html, | 1室1厅 | 72.06平米 | 西 | 精装,铭科苑 ,480,66612
http://bj.lianjia.com/ershoufang/101101015789.html, | 3室2厅 | 152.34平米 | 南 北 | 简装,天通苑中苑 ,635,41684
http://bj.lianjia.com/ershoufang/101101315168.html, | 2室1厅 | 60.53平米 | 东南 | 简装 | 有电梯,华严北里中科院 ,575,94995
http://bj.lianjia.com/ershoufang/101101105069.html, | 3室1厅 | 79.8平米 | 西南 | 简装 | 有电梯,三里河东路 ,995,124687
http://bj.lianjia.com/ershoufang/101101288287.html, | 3室3厅 | 157.4平米 | 南 西 北 | 简装 | 有电梯,云龙家园 ,665,42250
http://bj.lianjia.com/ershoufang/101101101708.html, | 1室1厅 | 69.36平米 | 东 | 精装 | 有电梯,格调 ,650,93714
http://bj.lianjia.com/ershoufang/101100886611.html, | 2室1厅 | 91.03平米 | 南 | 精装 | 有电梯,远洋一方林语苑 ,530,58223
http://bj.lianjia.com/ershoufang/101101037740.html, | 2室1厅 | 91.07平米 | 东 西 | 精装 | 有电梯,东后河沿 ,950,104316
http://bj.lianjia.com/ershoufang/101101422268.html, | 2室2厅 | 91.9平米 | 东南 | 精装 | 有电梯,东方夏威夷北岸 ,280,30468
http://bj.lianjia.com/ershoufang/101101420186.html, | 2室1厅 | 88.41平米 | 东 西 | 精装 | 无电梯,嘉和人家 ,575,65038
http://bj.lianjia.com/ershoufang/101100925609.html, | 2室1厅 | 64.31平米 | 南 北 | 毛坯 | 无电梯,北官厅胡同甲二号院 ,780,121288
http://bj.lianjia.com/ershoufang/101101292816.html, | 2室1厅 | 98.43平米 | 南 北 | 其他,北纬40度二期 ,915,92960
http://bj.lianjia.com/ershoufang/101101390510.html, | 1室1厅 | 55.6平米 | 西北 | 其他 | 有电梯,天洋城 ,185,33274
http://bj.lianjia.com/ershoufang/101100989151.html, | 1室1厅 | 43.96平米 | 南 西 | 其他,保利西山林语 ,383,87125
http://bj.lianjia.com/ershoufang/101101298188.html, | 2室1厅 | 75.3平米 | 南 北 | 简装,西马庄园 ,320,42497
http://bj.lianjia.com/ershoufang/101101155641.html, | 1室2厅 | 85.85平米 | 南 北 | 简装 | 有电梯,福泽御园 ,244,28422
http://bj.lianjia.com/ershoufang/101101220753.html, | 3室2厅 | 90.21平米 | 南 北 | 简装 | 无电梯,建材城东二里 ,600,66512
http://bj.lianjia.com/ershoufang/101101403549.html, | 3室2厅 | 151.87平米 | 南 北 | 精装 | 有电梯,UHN国际村 ,1450,95477
http://bj.lianjia.com/ershoufang/101101415569.html, | 3室1厅 | 137.09平米 | 南 | 精装,富力城B区 ,1650,120359
http://bj.lianjia.com/ershoufang/101101397285.html, | 2室2厅 | 97.51平米 | 南 北 | 简装,万科青青家园 ,600,61533
http://bj.lianjia.com/ershoufang/101101384867.html, | 3室1厅 | 168.62平米 | 西南 | 简装,新天第 ,1200,71166
http://bj.lianjia.com/ershoufang/101101391450.html, | 3室1厅 | 112.53平米 | 东 西 北 | 简装,依翠园 ,750,66649
http://bj.lianjia.com/ershoufang/101101407289.html, | 2室1厅 | 78.64平米 | 南 北 | 简装,滨河西里北区 ,385,48958
http://bj.lianjia.com/ershoufang/101101390756.html, | 1室1厅 | 52.53平米 | 南 | 精装,永泰东里 ,440,83762
http://bj.lianjia.com/ershoufang/101101416655.html, | 2室1厅 | 50平米 | 南 | 精装,魏公村小区 ,538,107600
http://bj.lianjia.com/ershoufang/101101420528.html, | 3室1厅 | 155.12平米 | 南 北 | 精装,翠叠园 ,1800,116040
http://bj.lianjia.com/ershoufang/101101391650.html, | 2室1厅 | 56.6平米 | 西南 东北 | 简装 | 无电梯,新源街 ,510,90107
http://bj.lianjia.com/ershoufang/101101427383.html, | 2室1厅 | 48.6平米 | 东 | 简装,阜南小区 ,500,102881
http://bj.lianjia.com/ershoufang/101101416655.html, | 2室1厅 | 50平米 | 南 | 精装,魏公村小区 ,538,107600
http://bj.lianjia.com/ershoufang/101101420528.html, | 3室1厅 | 155.12平米 | 南 北 | 精装,翠叠园 ,1800,116040
http://bj.lianjia.com/ershoufang/101101390756.html, | 1室1厅 | 52.53平米 | 南 | 精装,永泰东里 ,440,83762
http://bj.lianjia.com/ershoufang/101101406576.html, | 2室1厅 | 60.79平米 | 南 北 | 简装 | 无电梯,金鱼池西区 ,698,114822
http://bj.lianjia.com/ershoufang/101101409318.html, | 3室1厅 | 129.99平米 | 南 北 | 精装,慧华苑 ,530,40773
http://bj.lianjia.com/ershoufang/101101401758.html, | 2室1厅 | 68.69平米 | 东 西 | 简装 | 无电梯,南湖中园二区 ,560,81526
http://bj.lianjia.com/ershoufang/101101403479.html, | 2室2厅 | 93.26平米 | 西南 | 精装 | 有电梯,北京新天地 ,606,64980
http://bj.lianjia.com/ershoufang/101101023151.html, | 2室1厅 | 97.79平米 | 南 北 | 简装 | 有电梯,福城上上城五期 ,280,28633
http://bj.lianjia.com/ershoufang/101101410433.html, | 2室1厅 | 62.24平米 | 南 | 简装 | 无电梯,京科苑 ,305,49004
http://bj.lianjia.com/ershoufang/101101415929.html, | 2室1厅 | 71.49平米 | 南 北 | 简装,名佳花园一区 ,380,53155
http://bj.lianjia.com/ershoufang/101101407115.html, | 2室1厅 | 84.86平米 | 西南 | 精装,世纪村东区 ,635,74830
http://bj.lianjia.com/ershoufang/101101435888.html, | 1室1厅 | 58.61平米 | 南 北 | 简装 | 无电梯,吕营嘉园 ,360,61423
http://bj.lianjia.com/ershoufang/101101409994.html, | 3室2厅 | 124.79平米 | 南 北 | 精装 | 无电梯,新华联家园南区 ,720,57697
http://bj.lianjia.com/ershoufang/101101415212.html, | 2室1厅 | 81.47平米 | 东南 | 精装 | 有电梯,国瑞城中区 ,850,104333
http://bj.lianjia.com/ershoufang/101101138666.html, | 3室1厅 | 117.66平米 | 南 北 | 简装 | 有电梯,福城上上城三季 ,351,29832
http://bj.lianjia.com/ershoufang/101101141480.html, | 3室2厅 | 110.03平米 | 南 北 | 精装 | 有电梯,福城上上城三季 ,320,29083
http://bj.lianjia.com/ershoufang/101101355689.html, | 3室1厅 | 69.56平米 | 南 北 | 简装 | 无电梯,慈云寺 ,530,76194
http://bj.lianjia.com/ershoufang/101101162701.html, | 1室1厅 | 51.54平米 | 南 北 | 简装 | 无电梯,手帕口北街 ,525,101863
http://bj.lianjia.com/ershoufang/101101351419.html, | 5室2厅 | 221.55平米 | 南 北 | 精装,富锦嘉园四区 ,1050,47394
http://bj.lianjia.com/ershoufang/101101383948.html, | 2室1厅 | 90.41平米 | 西南 | 精装 | 有电梯,富力城A区 ,1175,129964
http://bj.lianjia.com/ershoufang/101101338379.html, | 3室1厅 | 139.96平米 | 南 北 | 精装 | 有电梯,名都家苑 ,1168,83453
http://bj.lianjia.com/ershoufang/101101436999.html, | 2室1厅 | 79.82平米 | 南 北 | 简装,福城上上城五期 ,205,25683
http://bj.lianjia.com/ershoufang/101101326275.html, | 1室1厅 | 36.35平米 | 南 | 其他,太平桥小区 ,298,81981
http://bj.lianjia.com/ershoufang/101101371580.html, | 2室1厅 | 66.69平米 | 南 北 | 其他,模式口北里 ,380,56981
http://bj.lianjia.com/ershoufang/101100629678.html, | 2室2厅 | 88.67平米 | 南 | 简装 | 有电梯,瑞都公园世家北区 ,560,63156
http://bj.lianjia.com/ershoufang/101101314095.html, | 1室2厅 | 64.92平米 | 南 北 | 精装 | 无电梯,郁花园二里 ,370,56994
http://bj.lianjia.com/ershoufang/101101312453.html, | 2室1厅 | 56.46平米 | 东 西 | 其他 | 无电梯,嘉园二里 ,420,74389
http://bj.lianjia.com/ershoufang/101101338762.html, | 2室1厅 | 85.81平米 | 南 | 精装,金域华府一期 ,640,74584
http://bj.lianjia.com/ershoufang/101101327855.html, | 1室1厅 | 41.7平米 | 西 | 简装 | 无电梯,百万庄中里 ,610,146283
http://bj.lianjia.com/ershoufang/101101370880.html, | 2室1厅 | 69.18平米 | 南 北 | 精装 | 无电梯,西果园小区 ,410,59266
http://bj.lianjia.com/ershoufang/101101291448.html, | 3室2厅 | 118.67平米 | 南 北 | 简装 | 有电梯,星河皓月 ,458,38595
http://bj.lianjia.com/ershoufang/101100796883.html, | 3室2厅 | 124.84平米 | 南 北 | 简装,北潞芳家园 ,340,27235
http://bj.lianjia.com/ershoufang/101101121299.html, | 2室1厅 | 61.48平米 | 南 北 | 精装 | 无电梯,安贞西里 ,560,91087
http://bj.lianjia.com/ershoufang/101101348542.html, | 4室2厅 | 193.29平米 | 西南 | 精装 | 有电梯,广顺园 ,1220,63118
http://bj.lianjia.com/ershoufang/101101076413.html, | 2室1厅 | 78.75平米 | 西北 | 精装,沿海赛洛城 ,540,68572
http://bj.lianjia.com/ershoufang/101101399434.html, | 2室1厅 | 90.46平米 | 南 北 | 精装 | 有电梯,新通国际花园 ,550,60801
http://bj.lianjia.com/ershoufang/101101386566.html, | 2室1厅 | 109.71平米 | 南 北 | 简装,瑞海家园二区 ,485,44208
http://bj.lianjia.com/ershoufang/101101419121.html, | 3室1厅 | 86.53平米 | 东南 | 精装 | 有电梯,花园闸小区 ,498,57553
http://bj.lianjia.com/ershoufang/101101165677.html, | 2室1厅 | 61.55平米 | 南 北 | 其他,西罗园南里 ,409,66451
http://bj.lianjia.com/ershoufang/101101426805.html, | 2室1厅 | 65.74平米 | 南 北 | 简装 | 无电梯,枣园小区 ,368,55979
http://bj.lianjia.com/ershoufang/101101411410.html, | 3室1厅 | 70.04平米 | 东南 西北 | 简装 | 有电梯,安苑北里 ,610,87094
http://bj.lianjia.com/ershoufang/101101429588.html, | 2室1厅 | 52.8平米 | 南 北 | 精装,北影小区 ,580,109849
http://bj.lianjia.com/ershoufang/101101393520.html, | 2室1厅 | 83.92平米 | 南 | 毛坯 | 有电梯,沸城 ,450,53623
http://bj.lianjia.com/ershoufang/101101127467.html, | 2室1厅 | 67.47平米 | 北 | 精装 | 有电梯,万润家园 ,430,63733
http://bj.lianjia.com/ershoufang/101101215474.html, | 2室1厅 | 95.84平米 | 西 | 简装 | 有电梯,橙色年代 ,750,78256
http://bj.lianjia.com/ershoufang/101101277867.html, | 2室1厅 | 86.96平米 | 西南 | 精装,朝阳园 ,695,79922
http://bj.lianjia.com/ershoufang/101101007275.html, | 3室2厅 | 103.31平米 | 南 北 | 精装,西路南里小区 ,360,34847
http://bj.lianjia.com/ershoufang/101101252223.html, | 3室2厅 | 92平米 | 南 北 | 简装 | 无电梯,展春园 ,800,86957
http://bj.lianjia.com/ershoufang/101101293855.html, | 3室2厅 | 121.98平米 | 南 西北 | 精装,庄维多摩市二期 ,810,66405
http://bj.lianjia.com/ershoufang/101101242712.html, | 3室2厅 | 129.03平米 | 南 北 | 其他 | 无电梯,美林新东城 ,420,32551
http://bj.lianjia.com/ershoufang/101101266725.html, | 3室2厅 | 104.34平米 | 西南 | 简装,兆丰园 ,630,60380
http://bj.lianjia.com/ershoufang/101101334482.html, | 3室2厅 | 166.65平米 | 南 北 | 精装 | 有电梯,东湖湾一期 ,1859,111552
http://bj.lianjia.com/ershoufang/101101052690.html, | 2室1厅 | 94平米 | 南 | 简装 | 有电梯,忆江南 ,250,26596
http://bj.lianjia.com/ershoufang/101101300322.html, | 2室2厅 | 86.21平米 | 西 | 精装,富力又一城C区 ,550,63798
http://bj.lianjia.com/ershoufang/101101394622.html, | 1室1厅 | 60.57平米 | 东北 | 精装,海棠湾三期 ,398,65710
http://bj.lianjia.com/ershoufang/101101264256.html, | 3室2厅 | 208.7平米 | 南 北 | 精装 | 有电梯,华贸城 ,1850,88644
http://bj.lianjia.com/ershoufang/101101240139.html, | 3室1厅 | 87.26平米 | 东 | 精装 | 有电梯,元嘉国际公寓 ,940,107725
http://bj.lianjia.com/ershoufang/101100948976.html, | 3室2厅 | 196.72平米 | 南 北 | 精装 | 无电梯,浉城百丽 ,990,50326
http://bj.lianjia.com/ershoufang/101101136309.html, | 1室1厅 | 45.59平米 | 西北 | 其他 | 无电梯,安园 ,420,92126
http://bj.lianjia.com/ershoufang/101101400557.html, | 4室2厅 | 230.46平米 | 南 北 | 精装 | 有电梯,和成璟园 ,1290,55976
http://bj.lianjia.com/ershoufang/101101400557.html, | 4室2厅 | 230.46平米 | 南 北 | 精装 | 有电梯,和成璟园 ,1290,55976
http://bj.lianjia.com/ershoufang/101101393756.html, | 3室1厅 | 114.93平米 | 南 北 | 简装 | 有电梯,加华印象街 ,705,61342
http://bj.lianjia.com/ershoufang/101101409608.html, | 2室1厅 | 62.85平米 | 东 东南 | 简装,安华里五区 ,525,83533
http://bj.lianjia.com/ershoufang/101101358895.html, | 3室2厅 | 138.92平米 | 南 北 | 简装,嘉铭桐城B区 ,1500,107976
http://bj.lianjia.com/ershoufang/101101431830.html, | 1室1厅 | 55.63平米 | 北 | 精装,福城上上城五期 ,170,30560
http://bj.lianjia.com/ershoufang/101101374051.html, | 2室1厅 | 101.74平米 | 西北 | 简装,四方景园一区 ,580,57009
http://bj.lianjia.com/ershoufang/101101311616.html, | 2室2厅 | 113.47平米 | 南 | 精装,光熙家园一期 ,1150,101349
http://bj.lianjia.com/ershoufang/101101319140.html, | 2室1厅 | 68.72平米 | 西南 | 简装 | 有电梯,洋桥东里 ,480,69849
http://bj.lianjia.com/ershoufang/101101332478.html, | 2室1厅 | 86.51平米 | 南 北 | 精装 | 有电梯,首城国际 ,1050,121374
http://bj.lianjia.com/ershoufang/101101355250.html, | 3室1厅 | 141.44平米 | 南 北 | 精装 | 无电梯,龙跃苑二区 ,650,45956
http://bj.lianjia.com/ershoufang/101101366857.html, | 2室1厅 | 81.49平米 | 南 | 简装 | 有电梯,汇鸿家园 ,549,67371
http://bj.lianjia.com/ershoufang/101101442729.html, | 4室1厅 | 179.03平米 | 东南 | 简装,远大园四区 ,1800,100542
http://bj.lianjia.com/ershoufang/101101347838.html, | 2室2厅 | 84.26平米 | 南 北 | 简装,燕宁小区 ,236,28009
http://bj.lianjia.com/ershoufang/101101346662.html, | 2室1厅 | 58.44平米 | 东北 | 其他 | 有电梯,古城西路 ,360,61602
http://bj.lianjia.com/ershoufang/101101432959.html, | 2室1厅 | 90.15平米 | 南 北 | 精装 | 有电梯,DBC加州小镇C区 ,560,62119
http://bj.lianjia.com/ershoufang/101101446098.html, | 2室1厅 | 80.32平米 | 南 | 精装,福泽御园 ,215,26768
http://bj.lianjia.com/ershoufang/101101317185.html, | 2室1厅 | 55.32平米 | 南 北 | 精装 | 无电梯,育慧西里 ,460,83153
http://bj.lianjia.com/ershoufang/101101353000.html, | 2室2厅 | 85.78平米 | 南 北 | 精装 | 无电梯,龙兴园北区 ,480,55958
http://bj.lianjia.com/ershoufang/101101329013.html, | 3室2厅 | 115.56平米 | 南 北 | 精装 | 有电梯,融景城 ,830,71825
http://bj.lianjia.com/ershoufang/101101159839.html, | 3室2厅 | 150.28平米 | 东南 西 | 精装,中海雅园 ,1300,86506
http://bj.lianjia.com/ershoufang/101101348699.html, | 2室1厅 | 72平米 | 南 北 | 精装,慧华苑 ,415,57639
http://bj.lianjia.com/ershoufang/101100881776.html, | 2室1厅 | 91.31平米 | 南 北 | 精装 | 有电梯,潮白人家 ,320,35046
http://bj.lianjia.com/ershoufang/101101221371.html, | 3室2厅 | 119.84平米 | 南 北 | 其他 | 有电梯,美林湾 ,460,38385
http://bj.lianjia.com/ershoufang/101101248977.html, | 2室1厅 | 103.58平米 | 南 北 | 精装 | 有电梯,鑫兆雅园北区 ,735,70960
http://bj.lianjia.com/ershoufang/101101316863.html, | 3室1厅 | 142.31平米 | 南 北 | 简装 | 无电梯,龙腾苑六区 ,610,42865
http://bj.lianjia.com/ershoufang/101101368724.html, | 2室1厅 | 64.1平米 | 南 北 | 简装 | 有电梯,大慧寺12号院 ,758,118253
http://bj.lianjia.com/ershoufang/101101174340.html, | 2室2厅 | 93平米 | 南 北 | 简装 | 无电梯,上潞园 ,410,44087
http://bj.lianjia.com/ershoufang/101101111973.html, | 2室1厅 | 86.39平米 | 南 | 精装 | 有电梯,燕京航城 ,266,30791
http://bj.lianjia.com/ershoufang/101101126906.html, | 2室1厅 | 94.73平米 | 南 北 | 简装,新华联锦园 ,545,57532
http://bj.lianjia.com/ershoufang/101101209759.html, | 3室1厅 | 120.17平米 | 东北 | 简装,城市经典 ,590,49098
http://bj.lianjia.com/ershoufang/101101126906.html, | 2室1厅 | 94.73平米 | 南 北 | 简装,新华联锦园 ,545,57532
http://bj.lianjia.com/ershoufang/101101231855.html, | 2室2厅 | 72.2平米 | 南 | 简装,富丰路8号院 ,430,59557
http://bj.lianjia.com/ershoufang/101101336931.html, | 2室2厅 | 111.51平米 | 南 北 | 精装 | 有电梯,慧谷金色家园 ,1099,98557
http://bj.lianjia.com/ershoufang/101101421322.html, | 3室2厅 | 129.62平米 | 西南 | 精装 | 有电梯,美景东方 ,998,76995
http://bj.lianjia.com/ershoufang/101101421802.html, | 3室2厅 | 135.42平米 | 西南 北 | 精装 | 有电梯,顺驰蓝调 ,1350,99690
http://bj.lianjia.com/ershoufang/101101217777.html, | 2室1厅 | 92.87平米 | 南 北 | 简装 | 无电梯,石园东区 ,370,39841
http://bj.lianjia.com/ershoufang/101101292466.html, | 3室1厅 | 68.03平米 | 南 北 | 精装,科学院 ,730,107306
http://bj.lianjia.com/ershoufang/101101396557.html, | 2室1厅 | 90.21平米 | 东 西 | 简装 | 有电梯,和平街十三区 ,988,109523
http://bj.lianjia.com/ershoufang/101101094344.html, | 2室1厅 | 87.83平米 | 南 | 精装,绿地新都会 ,385,43835
http://bj.lianjia.com/ershoufang/101101036703.html, | 3室2厅 | 153.6平米 | 南 北 | 简装,天时名苑 ,830,54037
http://bj.lianjia.com/ershoufang/101101239822.html, | 3室2厅 | 131.99平米 | 南 北 | 毛坯 | 有电梯,鲁能7号院颐景溪园 ,538,40761
http://bj.lianjia.com/ershoufang/101101432997.html, | 2室1厅 | 82.92平米 | 南 北 | 精装 | 有电梯,福城上上城五期 ,235,28341
http://bj.lianjia.com/ershoufang/101101428484.html, | 2室1厅 | 88.1平米 | 南 北 | 毛坯,东方夏威夷北岸 ,270,30647
http://bj.lianjia.com/ershoufang/101100816410.html, | 4室2厅 | 177.52平米 | 南 西 | 精装 | 有电梯,欧逸丽庭一期 ,620,34926
http://bj.lianjia.com/ershoufang/101101372551.html, | 4室2厅 | 151平米 | 南 西 北 | 精装 | 有电梯,潮白人家 ,450,29802
http://bj.lianjia.com/ershoufang/101101341513.html, | 3室1厅 | 82.9平米 | 南 | 简装 | 无电梯,月季园 ,688,82992
http://bj.lianjia.com/ershoufang/101101313309.html, | 3室1厅 | 60.86平米 | 南 北 | 简装 | 有电梯,润泽悦溪 ,848,139337
http://bj.lianjia.com/ershoufang/101092784234.html, | 2室2厅 | 95.33平米 | 南 北 | 精装 | 有电梯,纳丹堡 ,320,33568
http://bj.lianjia.com/ershoufang/101092625531.html, | 2室2厅 | 96.72平米 | 东 南 北 | 毛坯,美林湾 ,338,34947
http://bj.lianjia.com/ershoufang/101101319750.html, | 4室2厅 | 182.43平米 | 南 | 精装,流星花园三区 ,950,52075
http://bj.lianjia.com/ershoufang/101101295118.html, | 2室1厅 | 63.75平米 | 东 | 精装 | 有电梯,本家润园三期 ,720,112942
http://bj.lianjia.com/ershoufang/101101344286.html, | 2室1厅 | 83.15平米 | 西南 | 简装 | 有电梯,团结湖北五条 ,720,86591
http://bj.lianjia.com/ershoufang/101101202943.html, | 2室1厅 | 85.22平米 | 南 | 其他 | 有电梯,世嘉博苑 ,520,61019
http://bj.lianjia.com/ershoufang/101101350395.html, | 3室2厅 | 190.4平米 | 南 北 | 精装,富力城D区 ,2380,125000
http://bj.lianjia.com/ershoufang/101101357964.html, | 2室1厅 | 91.38平米 | 东南 北 | 精装,定福家园2号院 ,480,52528
http://bj.lianjia.com/ershoufang/101101317640.html, | 2室2厅 | 86.45平米 | 南 北 | 简装 | 无电梯,万泉新新家园 ,1200,138809
http://bj.lianjia.com/ershoufang/101101309994.html, | 2室2厅 | 103.45平米 | 南 北 | 精装 | 有电梯,万润家园 ,575,55583
http://bj.lianjia.com/ershoufang/101101315423.html, | 2室1厅 | 69.92平米 | 南 北 | 精装,龙华园 ,435,62214
